Company_Name,Category,M_Name,URL 
salsteel,steelmediumsmall,SAL Steel,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/salsteel/SAL03
salasarexteriorscontour,otherconstructionmaterials,Salasar Ext,http://www.moneycontrol.com/india/stockpricequote/otherconstructionmaterials/salasarexteriorscontour/SEC
salasartechnoengineering,engineering,Salasar Techno ,http://www.moneycontrol.com/india/stockpricequote/engineering/salasartechnoengineering/STE02
salebhaiinternet,diversified,Salebhai Intern,http://www.moneycontrol.com/india/stockpricequote/diversified/salebhaiinternet/SI75
salemerodeinvestments,financeinvestments,Salem Erode Inv,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/salemerodeinvestments/SEI08
salemtextiles,textilesspinningcottonblended,Salem Textiles,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/salemtextiles/ST09
salgutiindustries,packaging,Salguti Ind,http://www.moneycontrol.com/india/stockpricequote/packaging/salgutiindustries/SI85
salonacotspin,textilesspinningcottonblended,Salona Cotspin,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/salonacotspin/SC48
salorainternational,consumergoodselectronic,Salora Inter,http://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/salorainternational/SI24
salstarfoodsbeverages,foodprocessing,Salstar Foods,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/salstarfoodsbeverages/SFB
salzercontrols,electricequipment,Salzer Controls,http://www.moneycontrol.com/india/stockpricequote/electricequipment/salzercontrols/SC01
salzerelectronics,electricequipment,Salzer Electro,http://www.moneycontrol.com/india/stockpricequote/electricequipment/salzerelectronics/SE01
salzertextiles,textilesreadymadeapparels,Salzer Textiles,http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/salzertextiles/ST01
samindustries,edibleoilssolventextraction,Sam Ind,http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/samindustries/SI54
samleaseco,financegeneral,Sam Leaseco,http://www.moneycontrol.com/india/stockpricequote/financegeneral/samleaseco/SL16
samtulinvestments,financeinvestments,Sam-Tul Invest,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/samtulinvestments/STI08
samanasteels,steelmediumsmall,Samana Steels,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/samanasteels/SS03
samarthintfinlease,financeleasinghirepurchase,Samarth Int,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/samarthintfinlease/SIF02
sambandamspinningmills,textilesspinningcottonblended,Sambandam Spin,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/sambandamspinningmills/SSM01
sambhaavmedia,printingstationery,Sambhaav Media,http://www.moneycontrol.com/india/stockpricequote/printingstationery/sambhaavmedia/SM16
samkrgpistonsrings,autoancillaries,Samkrg Pistons,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/samkrgpistonsrings/SPR01
sampadachemicals,financeinvestments,Sampada Chem,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/sampadachemicals/SC36
samparktradingfinance,financeinvestments,Sampark Trading,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/samparktradingfinance/STF05
samprenutritions,foodprocessing,Sampre Nutritio,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/samprenutritions/SN01
samratashokaexports,textileshosieryknitwear,Samrat Ashoka,http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/samratashokaexports/SAE
samratpharmachem,pharmaceuticals,Samrat Pharma,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/samratpharmachem/SP01
samratspinners,textilesspinningsyntheticblended,Samrat Spin,http://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/samratspinners/SS46
samruddhicement,cementmajor,Samruddhi Cem,http://www.moneycontrol.com/india/stockpricequote/cementmajor/samruddhicement/SC53
samruddhirealty,constructioncontractingrealestate,Samruddhi Real,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/samruddhirealty/SR07
samtelindia,electricals,Samtel (India),http://www.moneycontrol.com/india/stockpricequote/electricals/samtelindia/SI01
samtelcolour,electricals,Samtel Color,http://www.moneycontrol.com/india/stockpricequote/electricals/samtelcolour/SC02
samtelelectronicdevices,electricequipment,Samtel Elect,http://www.moneycontrol.com/india/stockpricequote/electricequipment/samtelelectronicdevices/SED
samtexfashions,textilesreadymadeapparels,Samtex Fashions,http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/samtexfashions/SF01
samvardhana,autoancillaries,Samvardhana,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/samvardhana/S19
samyakinternational,financeleasinghirepurchase,Samyak Intl,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/samyakinternational/SI90
sanengineering,engineeringheavy,SAN Engineering,http://www.moneycontrol.com/india/stockpricequote/engineeringheavy/sanengineering/SAN
sanathnagarenterprises,miscellaneous,Sanathnagar Ent,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/sanathnagarenterprises/BH01
sanbluecorporation,textileshosieryknitwear,Sanblue Corp,http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/sanbluecorporation/LMA
sanchnatradingfinance,financeinvestments,Sanchna Trading,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/sanchnatradingfinance/STF04
sanciaglobalinfraprojects,miscellaneous,Sancia Global,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/sanciaglobalinfraprojects/GIE
sancoindustries,plastics,Sanco Ind,http://www.moneycontrol.com/india/stockpricequote/plastics/sancoindustries/SI05
sancotrans,miscellaneous,Sanco Trans,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/sancotrans/ST02
sandplastindia,cementproductsbuildingmaterials,Sand Plast,http://www.moneycontrol.com/india/stockpricequote/cementproductsbuildingmaterials/sandplastindia/SPI02
sandeepindustries,castingsforgings,Sandeep Ind,http://www.moneycontrol.com/india/stockpricequote/castingsforgings/sandeepindustries/SIL03
sandersonindustries,chemicals,Sanderson,http://www.moneycontrol.com/india/stockpricequote/chemicals/sandersonindustries/SI02
sandesh,printingstationery,Sandesh,http://www.moneycontrol.com/india/stockpricequote/printingstationery/sandesh/S01
sandhartechnologies,autoancillaries,Sandhar Technol,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/sandhartechnologies/STl06
sandsindustriesenterprises,edibleoilssolventextraction,SandS Ind,http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/sandsindustriesenterprises/SSI04
sandspowerswitchgear,electricequipment,SandS Power,http://www.moneycontrol.com/india/stockpricequote/electricequipment/sandspowerswitchgear/SSP
sandupharmaceuticals,pharmaceuticals,Sandu Pharma,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sandupharmaceuticals/SP02
sandurlaminates,electricals,Sandur Laminate,http://www.moneycontrol.com/india/stockpricequote/electricals/sandurlaminates/SL01
sandurmanganeseironores,miningminerals,Sandur Manganes,http://www.moneycontrol.com/india/stockpricequote/miningminerals/sandurmanganeseironores/SMI
sandvikasia,machinetools,Sandvik Asia,http://www.moneycontrol.com/india/stockpricequote/machinetools/sandvikasia/SA01
sangfroidlabsindia,miscellaneous,Sang Froid Labs,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/sangfroidlabsindia/SFL10
sangalpapers,paper,Sangal Papers,http://www.moneycontrol.com/india/stockpricequote/paper/sangalpapers/SP03
sangamaluminium,aluminium,Sangam Aluminiu,http://www.moneycontrol.com/india/stockpricequote/aluminium/sangamaluminium/SA02
sangamhealthcareproducts,pharmaceuticals,Sangam Health,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sangamhealthcareproducts/SHC01
sangamindia,textilesspinningsyntheticblended,Sangam India,http://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/sangamindia/SI03
sangamprocessorsbhilwara,textilesprocessing,Sangam Processo,http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/sangamprocessorsbhilwara/SPB01
sangamrenewables,financegeneral,Sangam Renewabl,http://www.moneycontrol.com/india/stockpricequote/financegeneral/sangamrenewables/SA04
sanghicorporateservices,financeinvestments,Sanghi Corp,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/sanghicorporateservices/SCS02
sanghiindustries,cementproductsbuildingmaterials,Sanghi Ind,http://www.moneycontrol.com/india/stockpricequote/cementproductsbuildingmaterials/sanghiindustries/SI04
sanghipolyesters,textilesmanmade,Sanghi Polyeste,http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/sanghipolyesters/SP04
sanghviasbestoscements,cementproductsbuildingmaterials,Sanghvi Asbesto,http://www.moneycontrol.com/india/stockpricequote/cementproductsbuildingmaterials/sanghviasbestoscements/SAC
sanghvibrandspromoters,miscellaneous,Sanghvi Brands ,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/sanghvibrandspromoters/SBP03
sanghviforgingengineering,castingsforgings,Sanghvi Forging,http://www.moneycontrol.com/india/stockpricequote/castingsforgings/sanghviforgingengineering/SFE
sanghvimovers,engineeringheavy,Sanghvi Movers,http://www.moneycontrol.com/india/stockpricequote/engineeringheavy/sanghvimovers/SM10
sanghvisteels,steelrolling,Sanghvi Steels ,http://www.moneycontrol.com/india/stockpricequote/steelrolling/sanghvisteels/SSL02
sanginitachemicals,chemicals,Sanginita Chemi,http://www.moneycontrol.com/india/stockpricequote/chemicals/sanginitachemicals/SC56
sanguinemedia,mediaentertainment,Sanguine Media ,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/sanguinemedia/SML03
sanjivaniagroindustries,edibleoilssolventextraction,Sanjivani Agro,http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/sanjivaniagroindustries/SAI01
sanjivaniparenteral,pharmaceuticals,Sanjivani Paren,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sanjivaniparenteral/SP27
sankardevcokeproducts,miscellaneous,Sankardev Co,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/sankardevcokeproducts/SCP01
sankhyainfotech,computerssoftwaremediumsmall,Sankhya Infotec,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/sankhyainfotech/SI89
sanmacmotorfinance,financeinvestments,Sanmac Motor,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/sanmacmotorfinance/SMF
sanmarfinancialservices,financeinvestments,Sanmar Fin Serv,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/sanmarfinancialservices/SFS01
sanmitinfra,constructioncontractingrealestate,Sanmit Infra,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/sanmitinfra/AHR03
sanmitracommercial,financeinvestments,Sanmitra Commer,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/sanmitracommercial/SCL04
sanofiindia,pharmaceuticals,Sanofi India,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sanofiindia/AP26
sanraamedia,computerssoftwaremediumsmall,Sanraa Media,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/sanraamedia/SM21
sanrheatechnicaltextile,textilesprocessing,Sanrhea Tech,http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/sanrheatechnicaltextile/STT
santogenexports,textilesweaving,Santogen Export,http://www.moneycontrol.com/india/stockpricequote/textilesweaving/santogenexports/SE02
santoshfinefab,textilesweaving,Santosh Fine-Fa,http://www.moneycontrol.com/india/stockpricequote/textilesweaving/santoshfinefab/SFF
santoshindustriesltd,miscellaneous,Santosh Industr,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/santoshindustriesltd/SIL17
santowincorporation,textilesprocessing,Santowin Corp,http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/santowincorporation/SPL08
sanvansoftware,computerssoftwaremediumsmall,Sanvan Soft,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/sanvansoftware/SS39
sanwariaconsumer,personalcare,Sanwaria Consum,http://www.moneycontrol.com/india/stockpricequote/personalcare/sanwariaconsumer/SAO
sanyoimpex,trading,Sanyo Impex,http://www.moneycontrol.com/india/stockpricequote/trading/sanyoimpex/SI53
sapanchemicals,computerssoftwaremediumsmall,Sapan Chemicals,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/sapanchemicals/SC52
saptakchemandbusiness,fertilisers,Saptak Chem ,http://www.moneycontrol.com/india/stockpricequote/fertilisers/saptakchemandbusiness/MC12
saptarishiagroindustries,foodprocessing,Saptarishi Agro,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/saptarishiagroindustries/SAI02
sarautoproducts,autoancillaries,SAR Auto Prod,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/sarautoproducts/SAR
sarafsonstraders,miscellaneous,Saraf Sons,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/sarafsonstraders/SST03
sarangchemicals,chemicals,Sarang Chem,http://www.moneycontrol.com/india/stockpricequote/chemicals/sarangchemicals/SC40
sarashindiaminesandmarines,miscellaneous,Sarash India,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/sarashindiaminesandmarines/SIM
saraswaticommercialindia,financeinvestments,Saraswati Comm,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/saraswaticommercialindia/SCI06
sardaenergyminerals,steelspongeiron,Sarda Energy,http://www.moneycontrol.com/india/stockpricequote/steelspongeiron/sardaenergyminerals/SEM
sardainformationtechnology,computerssoftwaremediumsmall,Sarda Info,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/sardainformationtechnology/SF02
sardapapers,paper,Sarda Papers,http://www.moneycontrol.com/india/stockpricequote/paper/sardapapers/SP05
sardaproteins,edibleoilssolventextraction,Sarda Proteins ,http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/sardaproteins/SPL04
sardarsarovarnarmadanigam,powergenerationdistribution,Sardar Sarovar,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/sardarsarovarnarmadanigam/SSN01
saregamaindia,mediaentertainment,Saregama India,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/saregamaindia/SI67
sarigamseamlesspipes,steelmediumsmall,Sarigam Seamles,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/sarigamseamlesspipes/SSP06
sarigamsteels,steelmediumsmall,Sarigam Steels ,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/sarigamsteels/SSL04
sarikapaints,paintsvarnishes,Sarika Paint,http://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/sarikapaints/SP06
sarksystems,computerssoftwaremediumsmall,Sark Systems,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/sarksystems/SS47
sarlacreditsecurities,financeinvestments,Sarla Credit,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/sarlacreditsecurities/SCS01
sarlaperformancefibers,textilesprocessing,Sarla Performan,http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/sarlaperformancefibers/SPF01
sarthakglobal,trading,Sarthak Global,http://www.moneycontrol.com/india/stockpricequote/trading/sarthakglobal/SG11
sarthakindustries,miscellaneous,Sarthak Ind,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/sarthakindustries/SI72
sarthakmetals,miningminerals,Sarthak Metals,http://www.moneycontrol.com/india/stockpricequote/miningminerals/sarthakmetals/SM14
sarthaksecurities,financeinvestments,Sarthak Sec,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/sarthaksecurities/SS05
